"seq","id","date","number_passengers","duration"
"56998",64106,2009-11-11,38,2.0138412
"56999",64107,2009-11-11,36,2.1376443
"57000",64108,2009-11-11,32,2.124388
"57001",64109,2009-11-11,38,2.062896
"57002",64110,2009-11-11,34,2.1943936
"57003",64111,2009-11-11,38,2.0014582
"57004",64113,2009-11-11,64,1.188851
"57005",64114,2009-11-11,60,1.1036222
"57006",64115,2009-11-11,62,1.1436342
"57007",64116,2009-11-11,73,1.1109763
"57008",64117,2009-11-11,75,1.0792272
"57009",64118,2009-11-11,75,1.0847542
"57010",64119,2009-11-11,71,1.1631274
"57011",64120,2009-11-11,73,1.1307745
"57012",64121,2009-11-11,63,1.1517923
"57013",64122,2009-11-12,43,2.066585
"57014",64123,2009-11-12,39,2.11981
"57015",64124,2009-11-12,37,2.024989
"57016",64125,2009-11-12,33,2.0832644
"57017",64126,2009-11-12,39,2.0930905
"57018",64127,2009-11-12,39,2.084875
"57019",64128,2009-11-12,40,2.0533767
"57020",64129,2009-11-12,37,1.9806795
"57021",64130,2009-11-12,77,1.0105541
"57022",64131,2009-11-12,80,1.0033278
"57023",64132,2009-11-12,80,1.0048832
"57024",64134,2009-11-12,80,1.0111012
"57025",64135,2009-11-12,83,1.0077211
"57026",64136,2009-11-12,81,1.0259688
"57027",64137,2009-11-12,77,1.0819197
"57028",64138,2009-11-12,76,1.0936344
"57029",64139,2009-11-12,79,0.98328924
"57030",64140,2009-11-13,38,2.0489397
"57031",64142,2009-11-13,37,2.0213706
"57032",64144,2009-11-13,37,1.9679832
"57033",64145,2009-11-13,35,2.021466
"57034",64146,2009-11-13,37,2.0873404
"57035",64147,2009-11-13,37,1.9115355
"57036",64148,2009-11-13,76,1.0245249
"57037",64149,2009-11-13,72,1.080722
"57038",64150,2009-11-13,73,0.99992156
"57039",64151,2009-11-13,77,0.98117757
"57040",64152,2009-11-13,76,1.0065262
"57041",64153,2009-11-13,73,1.0669503
"57042",64154,2009-11-13,81,0.99189776
"57043",64155,2009-11-13,73,1.1038495
"57044",64156,2009-11-13,73,1.0420245
"57045",64157,2009-11-13,70,1.0562708
"57046",64158,2009-11-14,37,2.0607393
"57047",64159,2009-11-14,38,2.0617168
"57048",64160,2009-11-14,38,2.0094068
"57049",64161,2009-11-14,40,2.0741296
"57050",64162,2009-11-14,37,2.0920467
"57051",64163,2009-11-14,38,1.8983291
"57052",64164,2009-11-14,39,2.0673158
"57053",64165,2009-11-14,43,2.1566823
"57054",64166,2009-11-14,74,1.0794872
"57055",64167,2009-11-14,75,1.0496043
"57056",64168,2009-11-14,77,1.1211725
"57057",64169,2009-11-14,73,1.082209
"57058",64170,2009-11-14,74,1.0810459
"57059",64171,2009-11-14,77,1.0305877
"57060",64173,2009-11-14,73,1.017491
"57061",64175,2009-11-14,79,0.99928737
"57062",64176,2009-11-15,37,2.0179822
"57063",64178,2009-11-15,37,2.097006
"57064",64180,2009-11-15,37,2.15273
"57065",64181,2009-11-15,37,2.026141
"57066",64182,2009-11-15,34,1.9266053
"57067",64183,2009-11-15,38,2.0856721
"57068",64184,2009-11-15,37,2.115675
"57069",64185,2009-11-15,44,2.1418893
"57070",64186,2009-11-15,74,1.0742493
"57071",64187,2009-11-15,75,1.0501453
"57072",64188,2009-11-15,74,1.0600396
"57073",64189,2009-11-15,76,1.0835967
"57074",64190,2009-11-15,75,1.0531048
"57075",64191,2009-11-15,69,0.9928256
"57076",64192,2009-11-15,78,1.0262946
"57077",64194,2009-11-16,34,2.0564833
"57078",64195,2009-11-16,38,2.0695283
"57079",64196,2009-11-16,38,2.169221
"57080",64197,2009-11-16,34,1.9869834
"57081",64198,2009-11-16,37,2.0576265
"57082",64199,2009-11-16,38,2.0882235
"57083",64200,2009-11-16,32,2.0595746
"57084",64201,2009-11-16,45,2.1163547
"57085",64202,2009-11-16,40,2.0774043
"57086",64203,2009-11-16,38,2.0326197
"57087",64204,2009-11-16,78,1.0055234
"57088",64205,2009-11-16,78,1.0457555
"57089",64206,2009-11-16,74,0.994183
"57090",64207,2009-11-16,69,1.0203052
"57091",64208,2009-11-16,78,1.0681831
"57092",64209,2009-11-16,79,0.9667669
"57093",64210,2009-11-16,69,1.0270805
"57094",64211,2009-11-16,73,1.0342782
"57095",64213,2009-11-17,39,2.001888
"57096",64214,2009-11-17,40,1.9399986
"57097",64215,2009-11-17,38,2.083781
"57098",64216,2009-11-17,42,1.9269946
"57099",64217,2009-11-17,40,2.0371296
"57100",64218,2009-11-17,39,1.9436984
"57101",64219,2009-11-17,40,2.0650487
"57102",64220,2009-11-17,80,1.043964
"57103",64221,2009-11-17,80,0.95938915
"57104",64222,2009-11-17,77,1.0107532
"57105",64223,2009-11-17,76,1.0568371
"57106",64224,2009-11-17,79,0.9888195
"57107",64225,2009-11-17,80,1.0387936
"57108",64226,2009-11-17,78,1.0134201
"57109",64227,2009-11-17,76,1.0280546
"57110",64228,2009-11-17,67,1.0260191
"57111",64229,2009-11-17,75,1.0678791
"57112",64230,2009-11-18,37,2.0990007
"57113",64231,2009-11-18,37,2.0382555
"57114",64232,2009-11-18,44,2.0535567
"57115",64233,2009-11-18,44,2.0675538
"57116",64235,2009-11-18,32,2.0192208
"57117",64236,2009-11-18,44,2.0902991
"57118",64238,2009-11-18,73,1.0855407
"57119",64239,2009-11-18,64,1.0866125
"57120",64240,2009-11-18,87,1.0688655
"57121",64241,2009-11-18,88,1.0313433
"57122",64242,2009-11-18,87,1.060264
"57123",64243,2009-11-18,69,1.0945959
"57124",64244,2009-11-18,65,1.0225707
"57125",64245,2009-11-18,75,1.0568057
"57126",64246,2009-11-18,69,1.0586243
"57127",64247,2009-11-18,89,1.025333
"57128",64248,2009-11-19,43,1.9587281
"57129",64249,2009-11-19,40,2.0278616
"57130",64250,2009-11-19,37,2.0326643
"57131",64251,2009-11-19,40,2.0846567
"57132",64252,2009-11-19,36,2.034737
"57133",64253,2009-11-19,37,2.0708039
"57134",64255,2009-11-19,37,2.049586
"57135",64256,2009-11-19,79,0.96523386
"57136",64257,2009-11-19,75,1.0358855
"57137",64258,2009-11-19,74,1.0607995
"57138",64260,2009-11-19,69,1.0473678
"57139",64261,2009-11-19,78,1.0282472
"57140",64262,2009-11-19,78,0.96124095
"57141",64263,2009-11-19,80,1.0506065
"57142",64264,2009-11-19,77,0.9723606
"57143",64265,2009-11-19,77,1.0155623
"57144",64267,2009-11-20,37,2.1666236
"57145",64268,2009-11-20,37,2.1128628
"57146",64269,2009-11-20,29,2.1413374
"57147",64270,2009-11-20,33,2.179814
"57148",64271,2009-11-20,37,2.1646938
"57149",64272,2009-11-20,37,2.1375713
"57150",64273,2009-11-20,37,2.1647904
"57151",64274,2009-11-20,71,1.1994327
"57152",64275,2009-11-20,69,1.1567692
"57153",64276,2009-11-20,58,1.1423641
"57154",64277,2009-11-20,58,1.1727806
"57155",64278,2009-11-20,72,1.111576
"57156",64279,2009-11-20,71,1.1172721
"57157",64280,2009-11-20,67,1.2089592
"57158",64281,2009-11-20,64,1.2085469
"57159",64282,2009-11-20,71,1.1299988
"57160",64283,2009-11-20,68,1.2220285
"57161",64284,2009-11-21,41,2.1013415
"57162",64285,2009-11-21,37,2.0597522
"57163",64286,2009-11-21,35,2.0731914
"57164",64287,2009-11-21,35,2.1645088
"57165",64289,2009-11-21,33,2.0964494
"57166",64290,2009-11-21,37,1.9526494
"57167",64291,2009-11-21,35,2.0018866
"57168",64292,2009-11-21,75,1.0283972
"57169",64294,2009-11-21,70,1.1109133
"57170",64295,2009-11-21,75,1.0418291
"57171",64296,2009-11-21,74,1.0519427
"57172",64297,2009-11-21,79,1.0549346
"57173",64298,2009-11-21,75,1.0307084
"57174",64299,2009-11-21,75,1.0332025
"57175",64300,2009-11-21,73,1.0900345
"57176",64301,2009-11-21,70,1.089754
"57177",64302,2009-11-22,38,2.0683727
"57178",64303,2009-11-22,39,2.1152961
"57179",64304,2009-11-22,40,2.0560856
"57180",64305,2009-11-22,38,1.9548156
"57181",64306,2009-11-22,39,2.1172538
"57182",64307,2009-11-22,38,2.112879
"57183",64308,2009-11-22,37,2.1068037
"57184",64309,2009-11-22,38,2.096552
"57185",64310,2009-11-22,39,2.0537336
"57186",64311,2009-11-22,39,2.0346518
"57187",64312,2009-11-22,78,1.0474755
"57188",64313,2009-11-22,76,1.0100013
"57189",64314,2009-11-22,77,1.054387
"57190",64315,2009-11-22,75,1.100698
"57191",64316,2009-11-22,78,1.0340666
"57192",64317,2009-11-22,77,1.0559081
"57193",64318,2009-11-22,77,1.0450604
"57194",64319,2009-11-22,84,1.0489849
"57195",64320,2009-11-23,38,1.9881914
"57196",64321,2009-11-23,41,1.9179503
"57197",64322,2009-11-23,44,1.8950832
"57198",64323,2009-11-23,39,2.073625
"57199",64324,2009-11-23,38,1.8873898
"57200",64325,2009-11-23,38,1.987515
"57201",64326,2009-11-23,39,1.908271
"57202",64327,2009-11-23,38,1.9960659
"57203",64328,2009-11-23,38,2.007927
"57204",64329,2009-11-23,35,2.085922
"57205",64330,2009-11-23,78,0.9924414
"57206",64331,2009-11-23,78,1.0058668
"57207",64332,2009-11-23,79,1.0704464
"57208",64333,2009-11-23,76,0.99916
"57209",64334,2009-11-23,78,0.9988275
"57210",64335,2009-11-23,76,1.0406135
"57211",64336,2009-11-23,84,1.1141278
"57212",64337,2009-11-23,86,0.976953
"57213",64338,2009-11-24,41,2.0235295
"57214",64339,2009-11-24,36,2.0715208
"57215",64340,2009-11-24,36,1.9846592
"57216",64341,2009-11-24,36,2.1022687
"57217",64342,2009-11-24,36,2.0867403
"57218",64343,2009-11-24,36,2.0643718
"57219",64345,2009-11-24,38,1.9854244
"57220",64346,2009-11-24,72,1.0590639
"57221",64347,2009-11-24,78,1.0420862
"57222",64348,2009-11-24,74,1.0364512
"57223",64349,2009-11-24,67,1.024413
"57224",64350,2009-11-24,75,1.002433
"57225",64351,2009-11-24,75,1.0065398
"57226",64352,2009-11-24,80,1.0213053
"57227",64353,2009-11-24,85,1.0284753
"57228",64354,2009-11-24,75,1.0010194
"57229",64355,2009-11-24,74,1.02547
"57230",64356,2009-11-25,39,2.043107
"57231",64358,2009-11-25,37,2.220283
"57232",64359,2009-11-25,33,2.1019406
"57233",64360,2009-11-25,37,2.044121
"57234",64361,2009-11-25,33,2.0833063
"57235",64362,2009-11-25,33,2.069168
"57236",64363,2009-11-25,35,2.1581395
"57237",64364,2009-11-25,75,1.093672
"57238",64365,2009-11-25,74,1.0429523
"57239",64366,2009-11-25,70,1.105486
"57240",64367,2009-11-25,76,1.1223685
"57241",64369,2009-11-25,77,1.0079856
"57242",64370,2009-11-25,73,1.1000918
"57243",64371,2009-11-25,75,1.0472047
"57244",64372,2009-11-25,74,1.0821464
"57245",64374,2009-11-26,36,2.0584402
"57246",64375,2009-11-26,37,2.099516
"57247",64376,2009-11-26,37,1.9540821
"57248",64377,2009-11-26,37,2.0903394
"57249",64378,2009-11-26,37,1.9793599
"57250",64379,2009-11-26,37,2.015967
"57251",64380,2009-11-26,34,2.1271808
"57252",64381,2009-11-26,37,2.1972222
"57253",64382,2009-11-26,79,0.9664922
"57254",64383,2009-11-26,75,1.0352675
"57255",64384,2009-11-26,76,1.012443
"57256",64385,2009-11-26,74,1.0675676
"57257",64386,2009-11-26,74,1.0604055
"57258",64387,2009-11-26,74,1.0576363
"57259",64388,2009-11-26,82,1.0177709
"57260",64389,2009-11-26,67,1.089097
"57261",64390,2009-11-26,81,1.0710539
"57262",64391,2009-11-26,70,1.0541228
"57263",64392,2009-11-27,41,1.9733846
"57264",64393,2009-11-27,37,2.0162814
"57265",64394,2009-11-27,36,2.0352511
"57266",64396,2009-11-27,37,1.9755383
"57267",64397,2009-11-27,37,1.9891005
"57268",64398,2009-11-27,37,2.070881
"57269",64399,2009-11-27,40,2.0451288
"57270",64400,2009-11-27,70,1.0022196
"57271",64401,2009-11-27,80,1.0580972
"57272",64402,2009-11-27,76,0.9684126
"57273",64403,2009-11-27,71,0.9970014
"57274",64404,2009-11-27,77,0.99472207
"57275",64405,2009-11-27,74,1.0498886
"57276",64406,2009-11-27,73,0.980712
"57277",64407,2009-11-27,76,1.006305
"57278",64408,2009-11-27,75,1.0320823
"57279",64409,2009-11-27,77,1.0350152
"57280",64410,2009-11-28,38,1.9850765
"57281",64412,2009-11-28,39,1.9546928
"57282",64413,2009-11-28,38,2.1678886
"57283",64414,2009-11-28,38,2.1113982
"57284",64415,2009-11-28,37,2.1588192
"57285",64416,2009-11-28,35,2.077447
"57286",64417,2009-11-28,40,2.0687518
"57287",64418,2009-11-28,75,1.0681466
"57288",64419,2009-11-28,76,1.055236
"57289",64420,2009-11-28,75,1.0587955
"57290",64421,2009-11-28,78,0.9985833
"57291",64422,2009-11-28,72,1.0402856
"57292",64423,2009-11-28,75,1.0578014
"57293",64424,2009-11-28,78,0.9972099
"57294",64425,2009-11-28,75,1.0477931
"57295",64426,2009-11-28,74,1.0601768
"57296",64427,2009-11-28,75,1.0492089
"57297",64428,2009-11-29,32,2.200223
"57298",64429,2009-11-29,37,2.1785862
"57299",64430,2009-11-29,41,2.202437
"57300",64431,2009-11-29,31,2.14413
"57301",64432,2009-11-29,39,2.0531485
"57302",64433,2009-11-29,37,2.0876563
"57303",64434,2009-11-29,37,2.0753942
"57304",64435,2009-11-29,37,2.0899236
"57305",64436,2009-11-29,40,2.1993787
"57306",64437,2009-11-29,37,2.1262841
"57307",64438,2009-11-29,60,1.0776422
"57308",64439,2009-11-29,66,1.146568
"57309",64440,2009-11-29,74,1.1153994
"57310",64441,2009-11-29,67,1.149503
"57311",64442,2009-11-29,71,1.1332433
"57312",64443,2009-11-29,68,1.0863059
"57313",64444,2009-11-29,74,1.0737034
"57314",64445,2009-11-29,71,1.1310678
"57315",64446,2009-11-30,32,2.1449754
"57316",64447,2009-11-30,33,2.1010985
"57317",64448,2009-11-30,34,2.0911086
"57318",64449,2009-11-30,35,2.0971165
"57319",64450,2009-11-30,32,1.9994798
"57320",64452,2009-11-30,32,1.9195734
"57321",64453,2009-11-30,36,1.9883946
"57322",64454,2009-11-30,32,1.9823436
"57323",64455,2009-11-30,32,2.1018968
"57324",64456,2009-11-30,68,1.0557295
"57325",64457,2009-11-30,78,1.0909554
"57326",64458,2009-11-30,64,1.0450834
"57327",64459,2009-11-30,69,1.1041712
"57328",64460,2009-11-30,65,1.0230209
"57329",64461,2009-11-30,62,1.076411
"57330",64462,2009-11-30,71,1.0274013
"57331",64463,2009-11-30,63,1.0483731
"57332",64464,2009-12-01,36,2.020068
"57333",64465,2009-12-01,36,2.04886
"57334",64466,2009-12-01,40,2.032053
"57335",64467,2009-12-01,42,2.0969806
"57336",64468,2009-12-01,34,2.0838253
"57337",64469,2009-12-01,38,2.1076052
"57338",64470,2009-12-01,39,1.987609
"57339",64471,2009-12-01,38,2.0029018
"57340",64472,2009-12-01,71,1.0825396
"57341",64473,2009-12-01,76,1.0393618
"57342",64474,2009-12-01,74,1.0499659
"57343",64475,2009-12-01,73,1.1042615
"57344",64476,2009-12-01,76,1.1113546
"57345",64477,2009-12-01,74,1.0769516
"57346",64478,2009-12-01,78,1.0291657
"57347",64479,2009-12-01,75,1.0552949
"57348",64480,2009-12-01,75,1.0620983
"57349",64481,2009-12-01,76,1.047305
"57350",64482,2009-12-02,36,2.0386963
"57351",64483,2009-12-02,36,2.0251305
"57352",64485,2009-12-02,31,2.1001298
"57353",64486,2009-12-02,34,2.1534057
"57354",64487,2009-12-02,35,2.028534
"57355",64488,2009-12-02,30,2.1008155
"57356",64489,2009-12-02,38,2.1912935
"57357",64490,2009-12-02,75,1.0123495
"57358",64491,2009-12-02,72,1.0649581
"57359",64492,2009-12-02,70,1.1375002
"57360",64494,2009-12-02,75,1.0708764
"57361",64495,2009-12-02,68,1.1160403
"57362",64496,2009-12-02,70,1.108093
"57363",64497,2009-12-02,71,1.0927305
"57364",64498,2009-12-02,68,1.0797979
"57365",64499,2009-12-02,72,1.063607
"57366",64501,2009-12-03,36,2.057341
"57367",64502,2009-12-03,39,2.064912
"57368",64503,2009-12-03,39,2.0382454
"57369",64504,2009-12-03,36,2.053574
"57370",64505,2009-12-03,36,1.9891938
"57371",64507,2009-12-03,36,2.0797207
"57372",64509,2009-12-03,77,0.9723714
"57373",64510,2009-12-03,74,1.0248717
"57374",64511,2009-12-03,77,0.96759564
"57375",64512,2009-12-03,76,0.9900664
"57376",64513,2009-12-03,73,1.053971
"57377",64514,2009-12-03,74,1.024188
"57378",64515,2009-12-03,78,0.9508651
"57379",64516,2009-12-03,76,1.0288793
"57380",64517,2009-12-03,77,0.9760912
"57381",64518,2009-12-04,40,2.055666
"57382",64520,2009-12-04,37,2.1484864
"57383",64521,2009-12-04,37,2.0294886
"57384",64522,2009-12-04,38,2.1168196
"57385",64523,2009-12-04,37,2.0409193
"57386",64525,2009-12-04,37,2.070535
"57387",64526,2009-12-04,70,1.1362529
"57388",64527,2009-12-04,69,1.07695
"57389",64528,2009-12-04,71,1.0474503
"57390",64529,2009-12-04,72,1.0946016
"57391",64530,2009-12-04,73,1.0739505
"57392",64531,2009-12-04,71,1.0940832
"57393",64532,2009-12-04,72,1.081901
"57394",64533,2009-12-04,73,1.0967541
"57395",64534,2009-12-04,71,1.1025082
"57396",64535,2009-12-04,74,1.054946
"57397",64536,2009-12-05,39,2.0166676
"57398",64537,2009-12-05,39,2.0256796
"57399",64538,2009-12-05,38,2.08863
"57400",64539,2009-12-05,38,2.110365
"57401",64540,2009-12-05,38,2.1570733
"57402",64541,2009-12-05,41,2.2083175
"57403",64542,2009-12-05,39,2.0836146
"57404",64543,2009-12-05,38,1.9262575
"57405",64544,2009-12-05,75,1.0631368
"57406",64546,2009-12-05,73,1.1186571
"57407",64547,2009-12-05,75,1.0891224
"57408",64548,2009-12-05,77,1.029986
"57409",64549,2009-12-05,81,1.1014166
"57410",64550,2009-12-05,73,1.0806085
"57411",64551,2009-12-05,71,1.1533589
"57412",64552,2009-12-05,71,1.0639001
"57413",64553,2009-12-05,74,1.0931408
"57414",64554,2009-12-06,35,2.017548
"57415",64555,2009-12-06,31,2.1257913
"57416",64556,2009-12-06,37,2.0517378
"57417",64557,2009-12-06,37,2.0315814
"57418",64558,2009-12-06,37,2.1195683
"57419",64559,2009-12-06,32,2.1521795
"57420",64560,2009-12-06,37,2.1250706
"57421",64561,2009-12-06,41,2.1542761
"57422",64562,2009-12-06,41,2.0268464
"57423",64563,2009-12-06,39,2.0636938
"57424",64564,2009-12-06,72,1.0639502
"57425",64565,2009-12-06,72,1.1038437
"57426",64566,2009-12-06,79,1.097389
"57427",64567,2009-12-06,79,1.0870895
"57428",64568,2009-12-06,78,1.0795039
"57429",64569,2009-12-06,74,1.0483279
"57430",64570,2009-12-06,73,1.0805775
"57431",64571,2009-12-06,73,1.0856239
"57432",64572,2009-12-07,32,2.0997615
"57433",64574,2009-12-07,31,2.165678
"57434",64575,2009-12-07,38,1.9863477
"57435",64576,2009-12-07,40,1.9919072
"57436",64577,2009-12-07,36,2.042558
"57437",64578,2009-12-07,37,1.9941418
"57438",64579,2009-12-07,40,2.0524478
"57439",64580,2009-12-07,37,2.0898342
"57440",64581,2009-12-07,37,2.1190608
"57441",64582,2009-12-07,77,1.0036525
"57442",64583,2009-12-07,72,1.0342878
"57443",64584,2009-12-07,81,1.0332408
"57444",64585,2009-12-07,70,1.0256416
"57445",64586,2009-12-07,82,1.0518864
"57446",64587,2009-12-07,79,1.0291706
"57447",64589,2009-12-07,80,1.0784397
"57448",64590,2009-12-08,37,1.9128047
"57449",64591,2009-12-08,36,2.0346696
"57450",64592,2009-12-08,36,2.0205882
"57451",64593,2009-12-08,36,2.031169
"57452",64594,2009-12-08,36,2.0177083
"57453",64596,2009-12-08,36,1.9983377
"57454",64598,2009-12-08,73,1.0428296
"57455",64599,2009-12-08,76,1.0379609
"57456",64600,2009-12-08,73,1.0302575
"57457",64601,2009-12-08,73,1.0080045
"57458",64602,2009-12-08,73,0.98695517
"57459",64603,2009-12-08,76,0.96373594
"57460",64604,2009-12-08,76,0.97039944
"57461",64605,2009-12-08,72,1.0465142
"57462",64606,2009-12-08,77,1.0178394
"57463",64607,2009-12-08,73,1.0349705
"57464",64608,2009-12-09,37,2.1613088
"57465",64609,2009-12-09,37,1.99745
"57466",64610,2009-12-09,37,2.0431128
"57467",64611,2009-12-09,40,1.9503554
"57468",64612,2009-12-09,37,2.0533803
"57469",64613,2009-12-09,33,2.0909557
"57470",64614,2009-12-09,37,2.047439
"57471",64615,2009-12-09,37,1.8989393
"57472",64616,2009-12-09,78,0.97779447
"57473",64617,2009-12-09,73,1.0942761
"57474",64618,2009-12-09,82,1.0876856
"57475",64619,2009-12-09,77,1.0742974
"57476",64620,2009-12-09,68,1.1012117
"57477",64621,2009-12-09,74,1.0623983
"57478",64622,2009-12-09,73,1.0849776
"57479",64623,2009-12-09,75,1.0432724
"57480",64625,2009-12-09,82,1.081232
"57481",64626,2009-12-10,42,2.167619
"57482",64627,2009-12-10,34,1.8921735
"57483",64628,2009-12-10,34,1.9897308
"57484",64629,2009-12-10,38,2.0044923
"57485",64630,2009-12-10,36,2.0258985
"57486",64631,2009-12-10,36,2.2042334
"57487",64632,2009-12-10,36,2.086056
"57488",64633,2009-12-10,36,2.0892258
"57489",64634,2009-12-10,73,1.040733
"57490",64635,2009-12-10,74,1.0696492
"57491",64636,2009-12-10,73,1.030131
"57492",64637,2009-12-10,74,1.0129646
"57493",64638,2009-12-10,70,0.9986779
"57494",64639,2009-12-10,73,1.0450549
"57495",64640,2009-12-10,79,1.0475149
"57496",64641,2009-12-10,82,1.0474473
"57497",64643,2009-12-10,68,1.0347089
"57498",64644,2009-12-11,38,2.0471601
"57499",64645,2009-12-11,37,2.1483672
"57500",64646,2009-12-11,38,2.1591985
"57501",64647,2009-12-11,37,1.9840783
"57502",64648,2009-12-11,38,1.9788451
"57503",64649,2009-12-11,42,2.135964
"57504",64650,2009-12-11,34,2.0040529
"57505",64651,2009-12-11,38,2.150704
"57506",64652,2009-12-11,80,1.0323094
"57507",64653,2009-12-11,68,1.0233965
"57508",64654,2009-12-11,66,1.0747557
"57509",64655,2009-12-11,76,1.0417397
"57510",64657,2009-12-11,77,1.0395485
"57511",64658,2009-12-11,78,1.0464411
"57512",64659,2009-12-11,76,1.0500714
"57513",64660,2009-12-11,75,1.0689197
"57514",64661,2009-12-11,81,1.0733613
"57515",64662,2009-12-12,38,2.0281074
"57516",64663,2009-12-12,41,1.9993721
